AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
715e0f3e-5f10-4a87-9de9-9deaa4acfd5b,35926435,Benjamin Jean Rene Salmon,,Salmon,Benjamin Jean Rene,BJR,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
841e3834-8511-4391-9a8a-69f6e5b34202,35926435,Kristy C Perez,,Perez,Kristy C,KC,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
f951de32-c0c2-4a63-a9b3-2633082f342d,35926435,Jingtao Li,,Li,Jingtao,J,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
be19d953-da85-4fea-8852-4e3455d6fa02,35926435,Pedro L Cuevas,,Cuevas,Pedro L,PL,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
2d68b68d-a9dc-4d8f-92cc-f604b70c66cc,35926435,Bo Liu,,Liu,Bo,B,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
6ae4f6fc-a792-45c3-9f27-9b809fe6bf8e,35926435,Salman Azhar,,Azhar,Salman,S,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
edbdd83f-f5cd-4aa8-ad76-35ec5f0ad178,35926435,Jill Helms,,Helms,Jill,J,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
9cc7519d-2e4a-4b53-9fc1-db06618cee91,35926435,Lei S Qi,,Qi,Lei S,LS,"Department of Bioengineering, Stanford University, Stanford, CA, USA; Sarafan ChEM-H, Stanford University, Stanford, CA, USA; Chan Zuckerberg Biohub, San Francisco, Stanford, CA, USA. Electronic address: slqi@stanford.edu.",Yes,Yes,,,,,,,,,,,,,,,
bb93f0cd-09ea-42c3-a9f0-a32cb27d7360,35926435,Fredric B Kraemer,,Kraemer,Fredric B,FB,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA; Stanford Diabetes Research Center, Stanford, CA, USA. Electronic address: fbk@stanford.edu.",Yes,,,,,,,,,,,,,,,,
f973f412-194f-49dd-bb85-38460e695dff,36335145,Xinyi Zhang,,Zhang,Xinyi,X,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA.; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
07de7e55-0bc4-45f2-8cd6-32d3c2349b50,36335145,Gabriel Dorlhiac,,Dorlhiac,Gabriel,G,"Biophysics Graduate Group, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
500211c8-21ea-4128-9142-b3fedc9f13de,36335145,Markita P Landry,,Landry,Markita P,MP,"Biophysics Graduate Group, University of California, Berkeley, Berkeley, CA, USA.; Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, CA, USA.; Chan-Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Landry, Markita",Yes,FN-MI,,,,,,,,,,
507b58f8-b5d6-45a5-91d0-c000a0f1b9de,36335145,Aaron Streets,,Streets,Aaron,A,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA. astreets@berkeley.edu.; Biophysics Graduate Group, University of California, Berkeley, Berkeley, CA, USA. astreets@berkeley.edu.; Chan-Zuckerberg Biohub, San Francisco, CA, USA. astreets@berkeley.edu.",Yes,Yes,,Investigator,"Streets, Aaron",Yes,FN,,,,,,,,,,
7cb3db03-9862-489d-9480-b84be46e8757,36333489,Vaibhav Upadhyay,,Upadhyay,Vaibhav,V,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1c5d608b-fe98-4562-87b5-c3eb6f867923,36333489,Peter J Turnbaugh,https://orcid.org/0000-0002-0888-2875,Turnbaugh,Peter J,PJ,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.",Yes,Yes,,Investigator,"Turnbaugh, Peter",Yes,FN-MI,True,,,,,,,,,
f17d03f4-3059-411d-8920-3aa419305c37,36329043,Ali Akbar Ashkarran,,Ashkarran,Ali Akbar,AA,"Department of Radiology and Precision Health Program, Michigan State University, East Lansing, MI, USA.",,,,,,,,,,,,,,,,,
3ce78019-4860-4ff3-b723-5fe5e295a6e8,36329043,Hassan Gharibi,https://orcid.org/0000-0002-3072-4929,Gharibi,Hassan,H,"Division of Physiological Chemistry I, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, Stockholm, Sweden.",,,,,,,,,,,,,,,,,
a76e3c5e-992b-475e-8b0a-136cac11cb81,36329043,Elizabeth Voke,,Voke,Elizabeth,E,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
81dc8777-dea7-489d-8ecd-8ff8ab9ed35c,36329043,Markita P Landry,https://orcid.org/0000-0002-5832-8522,Landry,Markita P,MP,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, CA, USA.; Innovative Genomics Institute, Berkeley, CA, USA.; California Institute for Quantitative Biosciences, University of California, Berkeley, Berkeley, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Landry, Markita",Yes,FN-MI,True,,,,,,,,,
eafe379f-0a09-49ee-ad32-e884a6677b49,36329043,Amir Ata Saei,https://orcid.org/0000-0002-2639-6328,Saei,Amir Ata,AA,"Division of Physiological Chemistry I, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, Stockholm, Sweden. amirata.saei.dibavar@ki.se.; Department of Cell Biology, Harvard Medical School, Boston, MA, USA. amirata.saei.dibavar@ki.se.; Biozentrum, University of Basel, 4056, Basel, Switzerland. amirata.saei.dibavar@ki.se.",Yes,,,,,,,,,,,,,,,,
2f6f0aba-a0bb-4978-a9b5-77e5b35b226a,36329043,Morteza Mahmoudi,https://orcid.org/0000-0002-2575-9684,Mahmoudi,Morteza,M,"Department of Radiology and Precision Health Program, Michigan State University, East Lansing, MI, USA. mahmou22@msu.edu.",Yes,,,,,,,,,,,,,,,,
d7eaf68d-43f3-4390-b70c-328694b24a85,36323792,Tim Mercer,,Mercer,Tim,T,"Australian Institute for Bioengineering and Nanotechnology, University of Queensland, St Lucia, Queensland, Australia.",,,,,,,,,,,,,,,,,
718e6864-1461-4723-b6f8-6b3b451da0d3,36323792,Neil Almond,,Almond,Neil,N,"Medicines and Healthcare Products Regulatory Agency, Potters Bar, UK.",,,,,,,,,,,,,,,,,
e2a7b58b-2b7d-44ba-86da-ae1a5278dfa4,36323792,Michael A Crone,https://orcid.org/0000-0002-5675-0172,Crone,Michael A,MA,"London Biofoundry, Imperial College Translation and Innovation Hub, London, UK.; Section of Structural and Synthetic Biology, Department of Infectious Disease, Imperial College London, London, UK.; UK Dementia Research Institute Centre for Care Research and Technology, Imperial College London, London, UK.",,,,,,,,,,,,,,,,,
d9fba5c4-3451-4f48-9397-4ef404f41a07,36323792,Patrick S G Chain,https://orcid.org/0000-0003-3949-3634,Chain,Patrick S G,PSG,"Biosecurity and Public Health, Bioscience Division, Los Alamos National Laboratory, Los Almos, NM, USA.",,,,,,,,,,,,,,,,,
49436486-9709-439c-8578-ed4850e0e322,36323792,Alina Deshpande,,Deshpande,Alina,A,"Biosecurity and Public Health, Bioscience Division, Los Alamos National Laboratory, Los Almos, NM, USA.",,,,,,,,,,,,,,,,,
fcd8b427-bdbd-4b00-9313-720a8042ac8f,36323792,Deepa Eveleigh,,Eveleigh,Deepa,D,"Bio-techne, Inc, Austin, TX, USA.",,,,,,,,,,,,,,,,,
77a3032f-f05f-4c17-af4d-8aefe6b52d5d,36323792,Paul Freemont,https://orcid.org/0000-0002-5658-8486,Freemont,Paul,P,"London Biofoundry, Imperial College Translation and Innovation Hub, London, UK.; Section of Structural and Synthetic Biology, Department of Infectious Disease, Imperial College London, London, UK.; UK Dementia Research Institute Centre for Care Research and Technology, Imperial College London, London, UK.",,,,,,,,,,,,,,,,,
91c77a4a-ae79-4f8e-b847-cace6462138c,36323792,Sebastien Fuchs,,Fuchs,Sebastien,S,"Western University of Health Sciences, College of Osteopathic Medicine of the Pacific, Pomona, CA, USA.",,,,,,,,,,,,,,,,,
59eef205-273e-4eae-9dcc-9c645232dbf1,36323792,Russell Garlick,,Garlick,Russell,R,"LGC Clinical Diagnostics, Milford, MA, USA.",,,,,,,,,,,,,,,,,
1fb140fd-c336-471d-8c6c-7baf32ad902f,36323792,Jim Huggett,,Huggett,Jim,J,"National Measurement Laboratory, LGC, Teddington, UK.; School of Biosciences and Medicine, Faculty of Health and Medical Sciences, University of Surrey, Guildford, UK.",,,,,,,,,,,,,,,,,
1bde9955-b94b-4478-9a2e-9e3321d1fa0e,36323792,Martin Kammel,https://orcid.org/0000-0002-2011-086X,Kammel,Martin,M,"INSTAND e.V. Society for Promoting Quality Assurance in Medical Laboratories, Duesseldorf, Germany.; GBD Gesellschaft fuer Biotechnologische Diagnostik mbH, Berlin, Germany.",,,,,,,,,,,,,,,,,
5269ac2c-ca46-4ecf-b444-1a74fd64d00c,36323792,Po-E Li,,Li,Po-E,PE,"Biosecurity and Public Health, Bioscience Division, Los Alamos National Laboratory, Los Almos, NM, USA.",,,,,,,,,,,,,,,,,
d924eb2c-9106-4219-b9ef-14b1dfa925d8,36323792,Mojca Milavec,https://orcid.org/0000-0002-5794-2109,Milavec,Mojca,M,"Department of Biotechnology and Systems Biology, National Institute of Biology, Ljubljana, Slovenia.",,,,,,,,,,,,,,,,,
929c18e8-592f-44fc-b19f-c45819c230c6,36323792,Elizabeth M Marlowe,,Marlowe,Elizabeth M,EM,"Quest Diagnostic Infectious Disease, San Juan Capistrano, CA, USA.",,,,,,,,,,,,,,,,,
1736c5a2-df37-4490-bdae-86d68eb436f1,36323792,Denise M O'Sullivan,,O'Sullivan,Denise M,DM,"National Measurement Laboratory, LGC, Teddington, UK.; School of Biosciences and Medicine, Faculty of Health and Medical Sciences, University of Surrey, Guildford, UK.",,,,,,,,,,,,,,,,,
8ccd7c92-9309-4ab5-8766-a4cbbc624c8a,36323792,Mark Page,,Page,Mark,M,"Medicines and Healthcare Products Regulatory Agency, Potters Bar, UK.",,,,,,,,,,,,,,,,,
a5f84ee7-32e2-4e58-badd-581971243bfd,36323792,Gary A Pestano,,Pestano,Gary A,GA,"Biodesix Inc, Boulder, CO, USA.",,,,,,,,,,,,,,,,,
6af438b5-84d9-4d50-9abc-2453361aa65b,36323792,Sara Suliman,https://orcid.org/0000-0002-5154-576X,Suliman,Sara,S,"Brigham and Women's Hospital, Division of Rheumatology, Inflammation and Immunity, Harvard Medical School, Boston, MA, USA.; Zuckerberg San Francisco General Hospital, Division of Experimental Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
752aca9f-92cc-470d-95b7-d2adfc454346,36323792,Birgitte Simen,,Simen,Birgitte,B,"Ginkgo Bioworks, Boston, MA, USA.",,,,,,,,,,,,,,,,,
cf6a7728-8342-4033-933f-c08adc4791e9,36323792,John J Sninsky,,Sninsky,John J,JJ,"SPARK, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
25fb8642-5ac0-401e-b5ed-ce6ee54cf1c0,36323792,Lynne Sopchak,,Sopchak,Lynne,L,"SPARK, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
c25ab793-6047-452e-a3e7-5f4add64fed5,36323792,Cristina M Tato,https://orcid.org/0000-0002-0614-756X,Tato,Cristina M,CM,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Group leader,"Tato, Cristina",Yes,FN-MI,,,,,,,,,,
356ddecf-5723-42ff-8737-eaf63565df0a,36323792,Peter M Vallone,https://orcid.org/0000-0002-8019-6204,Vallone,Peter M,PM,"Biomolecular Measurement Division, National Institute of Standards and Technology, Gaithersburg, MD, USA.",,,,,,,,,,,,,,,,,
1396b31b-0d4b-4971-bbbb-d0e88737f56d,36323792,Jo Vandesompele,,Vandesompele,Jo,J,"CellCarta, Zwijnaarde, Belgium.",,,,,,,,,,,,,,,,,
86377ff3-9eda-4fc5-9bb9-a7c04c27ea0c,36323792,Thomas J White,https://orcid.org/0000-0001-5880-128X,White,Thomas J,TJ,"Human Rights Center, School of Law, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
e74b5dd4-8cc5-475b-b7a7-5d2b6a97aac9,36323792,Heinz Zeichhardt,,Zeichhardt,Heinz,H,"INSTAND e.V. Society for Promoting Quality Assurance in Medical Laboratories, Duesseldorf, Germany.; GBD Gesellschaft fuer Biotechnologische Diagnostik mbH, Berlin, Germany.; IQVD GmbH, Institut fuer Qualitaetssicherung in der Virusdiagnostik, Berlin, Germany.",,,,,,,,,,,,,,,,,
3f42ee95-23fc-4dcb-80eb-a650ba99de47,36323792,Marc Salit,https://orcid.org/0000-0003-1624-5195,Salit,Marc,M,"Departments of Pathology and Bioengineering, Stanford University, Stanford, CA, USA. msalit@stanford.edu.; Joint Initiative for Metrology in Biology, SLAC National Accelerator Laboratory, Menlo Park, CA, USA. msalit@stanford.edu.; MITRE Corporation, McLean, VA, USA. msalit@stanford.edu.",Yes,,,,,,,,,,,,,,,,
63a9ce0a-d88f-4a1e-8bbe-9ca1f09b9177,36323693,Hyosung Kim,,Kim,Hyosung,H,"Department of Chemical and Biomolecular Engineering, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
c781ae64-b668-44cc-9e34-a40e89d5f3d1,36323693,Kun Leng,https://orcid.org/0000-0001-9931-1375,Leng,Kun,K,"Institute for Neurodegenerative Diseases, University of California, San Francisco, San Francisco, CA, USA.; Biomedical Sciences Graduate Program, University of California, San Francisco, San Francisco, CA, USA.; Medical Scientist Training Program, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
6e4ae6f3-7253-4d99-b824-c604e731626c,36323693,Jinhee Park,,Park,Jinhee,J,"Department of Molecular Physiology and Biophysics, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
93b30fe8-215a-4396-a432-7602b0d3f9f7,36323693,Alexander G Sorets,,Sorets,Alexander G,AG,"Department of Biomedical Engineering, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
fbf4a030-6659-4043-b6f6-1555a758a3e0,36323693,Suil Kim,,Kim,Suil,S,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
bceb97ba-c7ad-4fd8-9e78-16c62fbcfea4,36323693,Alena Shostak,,Shostak,Alena,A,"Department of Neurology, Vanderbilt University Medical Center, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
bfb37d47-1131-4c94-92c1-9812d078bfb7,36323693,Rebecca J Embalabala,,Embalabala,Rebecca J,RJ,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
6d4d750d-46d4-4173-9e07-b2cfa5eb4fd4,36323693,Kate Mlouk,,Mlouk,Kate,K,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
8353a1bb-cc15-4e95-ab6f-2596645049bd,36323693,Ketaki A Katdare,https://orcid.org/0000-0001-9345-7592,Katdare,Ketaki A,KA,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
eed4fa62-feb6-4c44-8fb5-0812179ad1a3,36323693,Indigo V L Rose,https://orcid.org/0000-0003-0491-1269,Rose,Indigo V L,IVL,"Institute for Neurodegenerative Diseases, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
2b0cbcc5-3cb3-4dcf-9b40-9e89b0f8c866,36323693,Sarah M Sturgeon,,Sturgeon,Sarah M,SM,"Department of Chemical and Biomolecular Engineering, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
a0c9694f-cf0e-431b-8c05-9e0c09ba63fc,36323693,Emma H Neal,,Neal,Emma H,EH,"Department of Chemical and Biomolecular Engineering, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
c118b45a-427e-4d34-8ea7-d8754766443d,36323693,Yan Ao,,Ao,Yan,Y,"Department of Neurobiology, University of California, Los Angeles, Los Angeles, CA, USA.",,,,,,,,,,,,,,,,,
360b1fa9-e9dc-48d1-a574-df413eb8b4ce,36323693,Shinong Wang,,Wang,Shinong,S,"Department of Neurobiology, University of California, Los Angeles, Los Angeles, CA, USA.",,,,,,,,,,,,,,,,,
cef31ac1-82a8-41b7-ae61-1090af39e950,36323693,Michael V Sofroniew,https://orcid.org/0000-0001-6075-0178,Sofroniew,Michael V,MV,"Department of Neurobiology, University of California, Los Angeles, Los Angeles, CA, USA.",,,,,,,,,,,,,,,,,
6dbf087d-a387-4a84-97a5-9b1b34d05b3d,36323693,Jonathan M Brunger,,Brunger,Jonathan M,JM,"Department of Biomedical Engineering, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
d41ed9d2-cdfd-4762-8d2e-ac9f7d103bb2,36323693,Douglas G McMahon,,McMahon,Douglas G,DG,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.; Department of Biological Sciences, Vanderbilt University, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
29ece404-e89f-4ac6-8ddc-5b960e0bf743,36323693,Matthew S Schrag,,Schrag,Matthew S,MS,"Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA.; Department of Neurology, Vanderbilt University Medical Center, Nashville, TN, USA.; Vanderbilt Memory and Alzheimer's Center, Vanderbilt University Medical Center, Nashville, TN, USA.",,,,,,,,,,,,,,,,,
f22a0731-7e91-4501-9e80-5d4edd7bf156,36323693,Martin Kampmann,https://orcid.org/0000-0002-3819-7019,Kampmann,Martin,M,"Institute for Neurodegenerative Diseases, University of California, San Francisco, San Francisco, CA, USA.; Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA, USA.; Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Kampmann, Martin",Yes,FN-NMI,True,,,,,,,,,
fa60ba7b-c126-43a1-8743-ce2a2f49576b,36323693,Ethan S Lippmann,https://orcid.org/0000-0001-5703-5747,Lippmann,Ethan S,ES,"Department of Chemical and Biomolecular Engineering, Vanderbilt University, Nashville, TN, USA. ethan.s.lippmann@vanderbilt.edu.; Department of Biomedical Engineering, Vanderbilt University, Nashville, TN, USA. ethan.s.lippmann@vanderbilt.edu.; Vanderbilt Brain Institute, Vanderbilt University, Nashville, TN, USA. ethan.s.lippmann@vanderbilt.edu.; Department of Neurology, Vanderbilt University Medical Center, Nashville, TN, USA. ethan.s.lippmann@vanderbilt.edu.; Vanderbilt Memory and Alzheimer's Center, Vanderbilt University Medical Center, Nashville, TN, USA. ethan.s.lippmann@vanderbilt.edu.",Yes,,,,,,,,,,,,,,,,
5eb0b69b-254a-4593-b2fa-f876ea3247a3,36321886,Chunyu Zhao,,Zhao,Chunyu,C,"Data Science, Chan Zuckerberg Biohub, San Francisco, CA, USA.; Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
fa6b078b-8a90-41cf-afb7-7292cdd891f7,36321886,Boris Dimitrov,,Dimitrov,Boris,B,"Chan Zuckerberg Initiative, Redwood City, CA.",,,,,,,,,,,,,,,,,
0c6342ef-476a-4127-b83a-8a68c20cbe9a,36321886,Miriam Goldman,,Goldman,Miriam,M,"Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA, USA.; Biomedical Informatics, University of California San Francisco, San Francisco, CA.",,,,,,,,,,,,,,,,,
2e9fdc57-dc5b-42a0-a374-8722b5db312e,36321886,Stephen Nayfach,,Nayfach,Stephen,S,"Department of Energy, Joint Genome Institute, Walnut Creek, CA, USA.; Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
b2c18094-c8de-49e8-bdcc-6a2075f8bfd6,36321886,Katherine S Pollard,,Pollard,Katherine S,KS,"Data Science, Chan Zuckerberg Biohub, San Francisco, CA, USA.; Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA, USA.; Epidemiology and Biostatistics, University of California, San Francisco, CA, USA.",,Yes,,Investigator,"Pollard, Katie",Yes,FN-MI,,,,,,,,,,
c0db6fff-e5ca-4994-8d88-0b3d33f71ee2,36311892,Bonell Patiño-Escobar,,Patiño-Escobar,Bonell,B,"Dept. of Laboratory Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
9b1e0a56-5ebd-440d-8eac-fae241a52aab,36311892,Ian D Ferguson,,Ferguson,Ian D,ID,"Dept. of Laboratory Medicine, University of California, San Francisco, CA, USA.; Program in Cancer Biology, Stanford University School of Medicine, CA, USA.",,,,,,,,,,,,,,,,,
7e7a3345-227c-42e7-bb48-53dcc2ea63d8,36311892,Arun P Wiita,,Wiita,Arun P,AP,"Dept. of Laboratory Medicine, University of California, San Francisco, CA, USA.; Dept. of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
31274c9e-2187-45e4-9c25-7038ea2f65ef,36266337,Katrina L Kalantar,,Kalantar,Katrina L,KL,"Chan Zuckerberg Initiative, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
4e80cee2-9792-4d96-a7a3-4d498669e89b,36266337,Lucile Neyton,,Neyton,Lucile,L,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1e5467cc-a902-48d8-8477-97148fb1a717,36266337,Mazin Abdelghany,,Abdelghany,Mazin,M,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
9864e15c-d88f-44eb-8836-4bb318030813,36266337,Eran Mick,https://orcid.org/0000-0002-7299-808X,Mick,Eran,E,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
256aa497-cdf1-4462-a34a-919a2cc6070a,36266337,Alejandra Jauregui,,Jauregui,Alejandra,A,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
b34f50f2-3a6a-49c7-b906-35ee7b1e9444,36266337,Saharai Caldera,,Caldera,Saharai,S,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d8875734-3afc-42ee-896c-04337bde71a8,36266337,Paula Hayakawa Serpa,,Serpa,Paula Hayakawa,PH,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
8deaf886-8eee-4483-a5e2-a74d7e4007b1,36266337,Rajani Ghale,,Ghale,Rajani,R,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.; Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
fde03ecf-5516-45db-a187-f8e368378d07,36266337,Jack Albright,,Albright,Jack,J,"Department of Critical Care Medicine, Western University, London, Ontario, Canada.",,,,,,,,,,,,,,,,,
cc3d2996-48e5-467f-af88-93a44bd49843,36266337,Aartik Sarma,https://orcid.org/0000-0002-7508-7345,Sarma,Aartik,A,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
08ddf5b7-6f96-4e35-93c4-79ea29ef7b83,36266337,Alexandra Tsitsiklis,https://orcid.org/0000-0003-3467-1171,Tsitsiklis,Alexandra,A,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
e4990fca-fc3b-4981-879b-b3550f11e257,36266337,Aleksandra Leligdowicz,https://orcid.org/0000-0001-6055-4644,Leligdowicz,Aleksandra,A,"Department of Critical Care Medicine, Western University, London, Ontario, Canada.",,,,,,,,,,,,,,,,,
e8df52f5-0f06-4a0c-bc16-ce7e32b35363,36266337,Stephanie A Christenson,,Christenson,Stephanie A,SA,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
289bdf4a-332e-4f33-a5ca-d832cb60db4c,36266337,Kathleen Liu,,Liu,Kathleen,K,"Department of Medicine, Division of Nephrology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
87f697de-1f87-4732-b8d7-faa0594212ef,36266337,Kirsten N Kangelaris,,Kangelaris,Kirsten N,KN,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
fb11723e-555a-48fe-adc1-12b0b15b2878,36266337,Carolyn Hendrickson,,Hendrickson,Carolyn,C,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
a6c355bc-f6bb-49f2-b05b-a7a1a941f610,36266337,Pratik Sinha,,Sinha,Pratik,P,"Washington University, St Louis, St. Louis, MO, USA.",,,,,,,,,,,,,,,,,
63b08ec9-9dd5-4846-9b1b-8cf38db876a4,36266337,Antonio Gomez,,Gomez,Antonio,A,"Department of Medicine, Zuckerberg San Francisco General Hospital, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
5aacf709-b45f-46a7-ae08-7d9726d23e13,36266337,Norma Neff,https://orcid.org/0000-0001-7141-5420,Neff,Norma,N,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Platform leader,"Neff, Norma",Yes,FN,True,,,,,,,,,
ff527488-a78e-4ba8-811a-5075d5db611b,36266337,Angela Pisco,https://orcid.org/0000-0003-0142-2355,Pisco,Angela,A,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Senior scientist/engineer,"Pisco, Angela",Yes,FN,,,,,,,,,,
5617cc10-f635-4a94-ad37-9b0a21bd8de0,36266337,Sarah B Doernberg,,Doernberg,Sarah B,SB,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
835032cd-18e9-4719-8c82-c45a06dd910e,36266337,Joseph L Derisi,,Derisi,Joseph L,JL,"Chan Zuckerberg Biohub, San Francisco, CA, USA.; Department of Biochemistry and Biophysics, University of California San Francisco, San Francisco, CA, USA.",,Yes,,President,"DeRisi, Joe",Yes,FN-MI,,,,,,,,,,
