AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
a0c802ae-e52a-4b1b-af1d-19fd488d8bd0,35709010,Stéphane Dalle,,Dalle,Stéphane,S,"ImmuCare, Cancer Institute of Hospices Civils de Lyon (IC-HCL), Lyon, France.; Dermatology Department, Lyon Sud Hospital, Hospices Civils de Lyon, Pierre-Bénite, France.",,,,,,,,,,,,,,,,,
d9d99e54-e192-468c-adc2-b11109c93399,35709010,Elizaveta Orlova,,Orlova,Elizaveta,E,"Endocrinology Research Centre, Institute of Paediatric Endocrinology, Moscow, Russia.",,,,,,,,,,,,,,,,,
1c6a3a15-508c-4d54-8e55-3b77c37a573e,35709010,Elena Frolova,,Frolova,Elena,E,"National Medical Research Center of Children's Health, Moscow, Russia.",,,,,,,,,,,,,,,,,
0bca9598-09a1-468f-827c-6c35503dc318,35709010,Diana Alba,https://orcid.org/0000-0002-1398-9861,Alba,Diana,D,"Diabetes Center, University of California, San Francisco, San Francisco, CA.; Department of Medicine, University of California, San Francisco, San Francisco, CA.",,,,,,,,,,,,,,,,,
65af6b02-ba4f-49ff-bad0-cfd85bfea012,35709010,Aaron Michels,https://orcid.org/0000-0003-3766-5244,Michels,Aaron,A,"Barbara Davis Center for Childhood Diabetes, University of Colorado School of Medicine, Aurora, CO.",,,,,,,,,,,,,,,,,
ac5328a7-c24b-492c-9e66-e284380f6a56,35709010,Bergithe E Oftedal,,Oftedal,Bergithe E,BE,"University of Bergen, Bergen, Norway.; Department of Medicine, Haukeland University Hospital, Bergen, Norway.",,,,,,,,,,,,,,,,,
377af756-b78a-4e61-aab0-48e5856526b4,35709010,Michail S Lionakis,,Lionakis,Michail S,MS,"Fungal Pathogenesis Section, Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD.",,,,,,,,,,,,,,,,,
46cfd190-b164-4a37-b08a-95bf9f1fdac5,35709010,Eystein S Husebye,,Husebye,Eystein S,ES,"Department of Medicine, Haukeland University Hospital, Bergen, Norway.; Department of Clinical Science and K.G. Jebsen Center for Autoimmune Disorders, University of Bergen, Bergen, Norway.",,,,,,,,,,,,,,,,,
d5c23097-5dd4-4e6d-8ed9-32ec1a90684a,35709010,Anil K Agarwal,,Agarwal,Anil K,AK,"Division of Nutrition and Metabolic Diseases, Department of Internal Medicine, UT Southwestern Medical Center, Dallas, TX.",,,,,,,,,,,,,,,,,
429c6cf2-f6b1-44a0-ba81-0fcf27a19e0d,35709010,Xilong Li,,Li,Xilong,X,"Department of Population and Data Sciences, UT Southwestern Medical Center, Dallas, TX.",,,,,,,,,,,,,,,,,
55b1dc17-b37c-40db-a748-1df24efccba3,35709010,Chengsong Zhu,,Zhu,Chengsong,C,"Department of Immunology, UT Southwestern Medical Center, Dallas, TX.",,,,,,,,,,,,,,,,,
3a96cc47-6055-4c40-86be-a52ffe311862,35709010,Quan Li,,Li,Quan,Q,"Department of Immunology, UT Southwestern Medical Center, Dallas, TX.",,,,,,,,,,,,,,,,,
4a55adbf-1e49-42cb-a290-6fe20bd8fd3c,35709010,Elif Oral,,Oral,Elif,E,"Division of Metabolism, Endocrinology & Diabetes and Caswell Diabetes Institute, University of Michigan, Ann Arbor, MI.",,,,,,,,,,,,,,,,,
8448a111-3071-4539-8c3b-724f89b380d0,35709010,Rebecca Brown,https://orcid.org/0000-0002-2589-7382,Brown,Rebecca,R,"Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD.",,,,,,,,,,,,,,,,,
0cb9a7fd-dcf0-4388-94c0-d8a55a66569c,35709010,Mark S Anderson,https://orcid.org/0000-0002-3093-4758,Anderson,Mark S,MS,"Diabetes Center, University of California, San Francisco, San Francisco, CA.; Department of Medicine, University of California, San Francisco, San Francisco, CA.",,,,,,,,,,,,,,,,,
48ef0411-4a49-4952-8707-f3098fb5fe01,35709010,Abhimanyu Garg,https://orcid.org/0000-0001-7209-6986,Garg,Abhimanyu,A,"Division of Nutrition and Metabolic Diseases, Department of Internal Medicine, UT Southwestern Medical Center, Dallas, TX.",,,,,,,,,,,,,,,,,
cecf770f-63b6-421f-8246-40323548a2f9,35709010,Joseph L DeRisi,,DeRisi,Joseph L,JL,"Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA.; Chan Zuckerberg Biohub, San Francisco, CA.",,Yes,,President,"DeRisi, Joe",Yes,FN-MI,,,,,,,,,,
5e68a0a8-3fa2-4a81-a00f-75cb9f5641ef,36596779,Nawal Al Kaabi,https://orcid.org/0000-0003-2180-4158,Kaabi,Nawal Al,,"Sheikh Khalifa Medical City, SEHA, Abu Dhabi, UAE.; College of Medicine and Health Sciences, Khalifa University, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
7cae529c-8bfe-4ad2-bd49-33bdf3e94314,36596779,Yun Kai Yang,,Yang,Yun Kai,YK,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
c29ae184-ace6-4577-8152-f584ff356d64,36596779,Yu Liang,,Liang,Yu,Y,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
da3e53dd-d459-459b-baea-9fade8da9000,36596779,Ke Xu,,Xu,Ke,K,"National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC), Beijing, China.",,,,Investigator,"Xu, Ke",Yes,FN-NMI,,,,,,,,,,
cab4361e-0f10-4ea0-8250-752eadd97204,36596779,Xue Feng Zhang,,Zhang,Xue Feng,XF,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
947a2391-5092-4f89-8321-c027ccce446a,36596779,Yun Kang,,Kang,Yun,Y,"National Engineering Center for New Vaccine Research, Beijing, China.; Clinical Medicine Office, National Vaccine and Serum Institute (NVSI), Beijing, China.",,,,,,,,,,,,,,,,,
af661a83-2c6a-41a8-a9c6-989ff4f9a3bf,36596779,Yu Qin Jin,,Jin,Yu Qin,YQ,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
fe94453a-fc41-4baa-86bd-053c39ec93a0,36596779,Jun Wei Hou,,Hou,Jun Wei,JW,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
ea4dc94b-08b7-4aab-bb70-d440f8bc369a,36596779,Jing Zhang,,Zhang,Jing,J,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
f7ee3991-ec3d-4ad8-85a5-4d947bdc88f2,36596779,Tian Yang,,Yang,Tian,T,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
9ee8c4b5-3d2c-45c1-a5e8-88315602d4ed,36596779,Salah Hussein,,Hussein,Salah,S,"Sheikh Khalifa Medical City, SEHA, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
df8a8dbe-7abf-4808-a8d5-2ad3fe53f3f9,36596779,Mohamed Saif ElDein,,ElDein,Mohamed Saif,MS,"Sheikh Khalifa Medical City, SEHA, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
dadd6dff-84c0-4cf5-89c1-aca048132176,36596779,Ze Hua Lei,,Lei,Ze Hua,ZH,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
7129ec56-e6e9-4612-ab5f-f4178cd7440c,36596779,Hao Zhang,,Zhang,Hao,H,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
bb511240-53d4-4b32-9269-0da40be998e5,36596779,Shuai Shao,,Shao,Shuai,S,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
9b874a57-46c4-47ae-b4f1-0b2c1a47e7cc,36596779,Zhao Ming Liu,,Liu,Zhao Ming,ZM,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
fc10d270-d4f7-4168-8202-f43da0b30ed0,36596779,Ning Liu,,Liu,Ning,N,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
5da78e2d-0cee-41c5-9483-1c794dbd5576,36596779,Xiang Zheng,,Zheng,Xiang,X,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
b6fe7ed3-6ede-407b-853c-908d5e8f786b,36596779,Ji Guo Su,,Su,Ji Guo,JG,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
3a05a435-e789-4d74-b285-8b1b2153dad4,36596779,Sen Sen Yang,,Yang,Sen Sen,SS,"National Engineering Center for New Vaccine Research, Beijing, China.; Clinical Medicine Office, National Vaccine and Serum Institute (NVSI), Beijing, China.",,,,,,,,,,,,,,,,,
a288aa57-0a0f-408f-b149-b44702f9f156,36596779,Xiangfeng Cong,,Cong,Xiangfeng,X,"National Engineering Center for New Vaccine Research, Beijing, China.; Clinical Medicine Office, National Vaccine and Serum Institute (NVSI), Beijing, China.",,,,,,,,,,,,,,,,,
f6243ce3-ea72-4acc-b328-7503b29dc440,36596779,Yao Tan,,Tan,Yao,Y,"National Engineering Center for New Vaccine Research, Beijing, China.; Clinical Medicine Office, National Vaccine and Serum Institute (NVSI), Beijing, China.",,,,,,,,,,,,,,,,,
85809ab5-8677-418a-9afd-c98416544dc0,36596779,Wenwen Lei,,Lei,Wenwen,W,"National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC), Beijing, China.",,,,,,,,,,,,,,,,,
4f5f2850-f32e-4fd1-85a2-ba5cf31b1a78,36596779,Xue Jun Gao,,Gao,Xue Jun,XJ,"Lanzhou Institute of Biological Products Company Limited, Lanzhou, China.",,,,,,,,,,,,,,,,,
47a622ca-de6a-4641-b742-c090dddc75ed,36596779,Zhiwei Jiang,,Jiang,Zhiwei,Z,"Beijing Key Tech Statistical Consulting Co., Ltd, Beijing, China.",,,,,,,,,,,,,,,,,
278df880-a5e3-4f81-b7ba-c2882c7e4617,36596779,Hui Wang,,Wang,Hui,H,"Beijing Institute of Biological Products Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
3c06fc69-2cb1-4aac-a8d1-ed2051398732,36596779,Meng Li,,Li,Meng,M,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
9347e607-4a7d-44f3-948e-1bcdb937f88e,36596779,Hanadi Mekki Mekki,,Mekki,Hanadi Mekki,HM,"Union 71, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
ed52871b-2825-41ef-8659-56e95b1ad284,36596779,Walid Zaher,https://orcid.org/0000-0002-5868-7568,Zaher,Walid,W,"G42 Healthcare, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
cce6b3ff-dc2f-412c-bb0a-421608b28a8b,36596779,Sally Mahmoud,https://orcid.org/0000-0003-1348-9063,Mahmoud,Sally,S,"G42 Healthcare, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
979ce9f6-6733-42ac-a258-e81d52d1814e,36596779,Xue Zhang,,Zhang,Xue,X,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
84e2c9d2-23da-4893-b46d-9f1b202ad294,36596779,Chang Qu,,Qu,Chang,C,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
c5251f44-9570-494d-85d1-8ad03c8a9e2d,36596779,Dan Ying Liu,,Liu,Dan Ying,DY,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
273ad544-770d-42e4-a359-d3dcf6df5e43,36596779,Jing Zhang,,Zhang,Jing,J,"National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC), Beijing, China.",,,,,,,,,,,,,,,,,
14ebf246-04d0-4a6d-ace5-63127e56bf16,36596779,Mengjie Yang,,Yang,Mengjie,M,"National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC), Beijing, China.",,,,,,,,,,,,,,,,,
21aa3079-ef5a-4f59-9cc4-bf46b55663da,36596779,Islam Eltantawy,,Eltantawy,Islam,I,"G42 Healthcare, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
c0e03aee-cac1-4ff5-9b27-148e33c4bc3c,36596779,Peng Xiao,,Xiao,Peng,P,"G42 Healthcare, Abu Dhabi, UAE.",,,,,,,,,,,,,,,,,
50b35da0-d19e-4462-ad70-3e0b03653464,36596779,Fu Jie Shen,,Shen,Fu Jie,FJ,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
a18d4b38-1458-4d4d-b282-1c318d03f081,36596779,Jin Juan Wu,,Wu,Jin Juan,JJ,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
d4e333e3-c6d5-4c35-9fc5-b3aa7f70dbea,36596779,Zi Bo Han,,Han,Zi Bo,ZB,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
22935901-c189-4375-84ab-3977bf6dfdd0,36596779,Li Fang Du,,Du,Li Fang,LF,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
e24f5954-cb69-4575-a379-73ed267942ad,36596779,Fang Tang,,Tang,Fang,F,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
6aa5c750-0dc2-4293-8f9b-b42a94cb4411,36596779,Shi Chen,,Chen,Shi,S,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
897c9450-bddf-4b74-9e5b-3ac022ee7906,36596779,Zhi Jing Ma,,Ma,Zhi Jing,ZJ,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
0ba784c1-f36d-4cc9-9f20-0e4f0b574452,36596779,Fan Zheng,,Zheng,Fan,F,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
17b91915-411a-4698-b4b7-95832692ae19,36596779,Ya Nan Hou,,Hou,Ya Nan,YN,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
06a73901-3af0-4a3c-919c-af02c5cc8d7e,36596779,Xin Yu Li,,Li,Xin Yu,XY,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
60b011fe-0ece-4166-abc7-0f4d978642e5,36596779,Xin Li,,Li,Xin,X,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China.; National Engineering Center for New Vaccine Research, Beijing, China.",,,,,,,,,,,,,,,,,
11c5e631-2717-45ba-87a3-92aa834aa7e0,36596779,Zhao Nian Wang,,Wang,Zhao Nian,ZN,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
c7560550-e3cf-450c-8114-c9249545663f,36596779,Jin Liang Yin,,Yin,Jin Liang,JL,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
95719f14-83af-4e54-bc88-d9bb040d8e07,36596779,Xiao Yan Mao,,Mao,Xiao Yan,XY,"Lanzhou Institute of Biological Products Company Limited, Lanzhou, China.",,,,,,,,,,,,,,,,,
fa0f8f99-536d-4aa1-a1aa-992c40ccee61,36596779,Jin Zhang,,Zhang,Jin,J,"Beijing Institute of Biological Products Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
d397da64-4f22-4024-aa8c-81b7b2cc1f14,36596779,Liang Qu,,Qu,Liang,L,"China National Biotec Group Company Limited, Beijing, China.",,,,,,,,,,,,,,,,,
38a99d19-411a-4977-9a69-80c8d04d6b8e,36596779,Yun Tao Zhang,,Zhang,Yun Tao,YT,"China National Biotec Group Company Limited, Beijing, China. zhangyuntao@sinopharm.com.",Yes,,,,,,,,,,,,,,,,
701b03d8-b876-47f2-8070-8e10cb7959f6,36596779,Xiao Ming Yang,https://orcid.org/0000-0002-2598-4355,Yang,Xiao Ming,XM,"China National Biotec Group Company Limited, Beijing, China. yangxiaoming@sinopharm.com.",Yes,,,,,,,,,,,,,,,,
28e278eb-797a-44de-991b-5a44b182ec49,36596779,Guizhen Wu,,Wu,Guizhen,G,"National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC), Beijing, China. wugz@ivdc.chinacdc.cn.",Yes,,,,,,,,,,,,,,,,
900c695e-ca99-4567-9b35-9b72e968d57a,36596779,Qi Ming Li,https://orcid.org/0000-0001-8284-7106,Li,Qi Ming,QM,"The Sixth Laboratory, National Vaccine and Serum Institute (NVSI), Beijing, China. liqiming189@163.com.; National Engineering Center for New Vaccine Research, Beijing, China. liqiming189@163.com.",Yes,,,,,,,,,,,,,,,,
d3f8157d-14fa-47eb-bfcb-d6445e0d1140,36595523,Mathebe Kopo,,Kopo,Mathebe,M,"SolidarMed, Partnerships for Health, Maseru, Lesotho.",,,,,,,,,,,,,,,,,
18e2d1c8-20be-4ed7-ad09-da4198ca4129,36595523,Thabo Ishmael Lejone,https://orcid.org/0000-0003-1724-1532,Lejone,Thabo Ishmael,TI,"SolidarMed, Partnerships for Health, Maseru, Lesotho.; Division of Clinical Epidemiology, Department of Clinical Research, University Hospital Basel, Basel, Switzerland.; University of Basel, Basel, Switzerland.",,,,,,,,,,,,,,,,,
e6fc79b3-89ea-4329-9317-d9612fd593aa,36595523,Nadine Tschumi,https://orcid.org/0000-0002-7303-9542,Tschumi,Nadine,N,"Division of Clinical Epidemiology, Department of Clinical Research, University Hospital Basel, Basel, Switzerland.; University of Basel, Basel, Switzerland.",,,,,,,,,,,,,,,,,
a610cb69-5fc0-4fa8-9287-7dfdc302645b,36595523,Tracy Renée Glass,,Glass,Tracy Renée,TR,"University of Basel, Basel, Switzerland.; Department of Medicine, Swiss Tropical and Public Health Institute, Allschwil, Switzerland.",,,,,,,,,,,,,,,,,
ffe75254-ac3b-48eb-be91-c598f56616d6,36595523,Mpho Kao,,Kao,Mpho,M,"SolidarMed, Partnerships for Health, Maseru, Lesotho.",,,,,,,,,,,,,,,,,
6860e011-d272-4d11-9362-6180556ac43b,36595523,Jennifer Anne Brown,https://orcid.org/0000-0003-1874-6153,Brown,Jennifer Anne,JA,"Division of Clinical Epidemiology, Department of Clinical Research, University Hospital Basel, Basel, Switzerland.; University of Basel, Basel, Switzerland.",,,,,,,,,,,,,,,,,
89d533c6-719c-4705-9007-457c57a49da9,36595523,Olivia Seiler,https://orcid.org/0000-0002-6020-5249,Seiler,Olivia,O,"University of Zurich, Faculty of Medicine, Zurich, Switzerland.",,,,,,,,,,,,,,,,,
74e3b914-d935-440c-8b9f-55e1177e8a34,36595523,Josephine Muhairwe,,Muhairwe,Josephine,J,"USAID, Washington DC, United States of America.",,,,,,,,,,,,,,,,,
83e0dd7e-cac8-4f51-9103-dc4ef89c4ecd,36595523,Ntoli Moletsane,,Moletsane,Ntoli,N,"Sentebale, Maseru, Lesotho.",,,,,,,,,,,,,,,,,
b99a54b5-1a0e-4c66-a367-689a050ec422,36595523,Niklaus Daniel Labhardt,https://orcid.org/0000-0003-3599-1791,Labhardt,Niklaus Daniel,ND,"Division of Clinical Epidemiology, Department of Clinical Research, University Hospital Basel, Basel, Switzerland.; University of Basel, Basel, Switzerland.",,,,,,,,,,,,,,,,,
a7c479f9-eff5-4ee0-88ad-9f1ca29a7a85,36595523,Alain Amstutz,https://orcid.org/0000-0003-1716-993X,Amstutz,Alain,A,"Division of Clinical Epidemiology, Department of Clinical Research, University Hospital Basel, Basel, Switzerland.; University of Basel, Basel, Switzerland.",,,,,,,,,,,,,,,,,
50521b60-e770-4ae2-be9d-d0cd1a7c0f2f,36594644,Laura Sinko,https://orcid.org/0000-0002-6021-4727,Sinko,Laura,L,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
62b3dad7-5d89-4926-ad77-150e6603d8c7,36594644,Beth Heuer,,Heuer,Beth,B,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
bb012f83-dc3a-4b0e-827b-8fded7b2748f,36594644,Lisa Johnson,,Johnson,Lisa,L,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
10f18140-d8e8-4749-83e8-2e0540ecaeb9,36594644,Jennifer Brown,,Brown,Jennifer,J,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
9db2e215-7521-4703-b6e7-1a32243a7e73,36594644,Kaitlyn Heron,,Heron,Kaitlyn,K,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
0cce971e-6abb-4906-8288-55f77b99ead5,36594644,Marjorie Lehigh,,Lehigh,Marjorie,M,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
eb903857-8289-4904-b135-51caa94d66c2,36594644,Susan Gresko,,Gresko,Susan,S,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
af517123-9db1-4913-b984-98a858770d74,36594644,Susan Dickey,,Dickey,Susan,S,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
e9ec87f0-3ec4-4c81-bdd1-0505a6418505,36594644,Brenda Teichman,,Teichman,Brenda,B,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
e429e33c-69ec-46b9-8733-e375d2d16e7d,36594644,Krista Schroeder,,Schroeder,Krista,K,"Department of Nursing, Temple University College of Public Health, Philadelphia, Pennsylvania, USA.",,,,,,,,,,,,,,,,,
4ecf4618-865c-402c-871d-66805411c56c,36597114,Eun-Young Lee,,Lee,Eun-Young,EY,"School of Kinesiology & Health Studies, Queen's University, Kingston, ON, Canada.",,,,,,,,,,,,,,,,,
1db4b506-30fb-4e0c-824d-4e8fcdbba014,36597114,Louise de Lannoy,,de Lannoy,Louise,L,"Outdoor Play Canada, Children's Hospital of Eastern Ontario Research Institute, Ottawa, ON, Canada.",,,,,,,,,,,,,,,,,
578197d5-4fa9-49ce-8429-49d5bbbed7cd,36597114,Lucy Li,,Li,Lucy,L,"School of Kinesiology & Health Studies, Queen's University, Kingston, ON, Canada.",,,,Senior scientist/engineer,"Li, Lucy",Yes,FN,,,,,,,,,,
db919429-a750-40cb-92d4-f5d3adeb1978,36597114,Maria Isabel Amando de Barros,,de Barros,Maria Isabel Amando,MIA,"Instituto Alana, São Paulo, Brazil.",,,,,,,,,,,,,,,,,
20a7e868-3f1c-4651-a123-f447185be0ed,36597114,Peter Bentsen,,Bentsen,Peter,P,"Copenhagen University Hospital - Bispebjerg and Frederiksberg and University of Copenhagen, Copenhagen, Denmark.",,,,,,,,,,,,,,,,,
2125ef81-f170-42db-b0d5-65eb0409bc75,36597114,Mariana Brussoni,,Brussoni,Mariana,M,"School of Population & Public Health, University of British Columbia, Vancouver, BC, Canada.",,,,,,,,,,,,,,,,,
01b6b53a-6031-4f94-b74c-7df8656c66c6,36597114,Lindsay Crompton,,Crompton,Lindsay,L,"Outdoor Play Canada, Children's Hospital of Eastern Ontario Research Institute, Ottawa, ON, Canada.",,,,,,,,,,,,,,,,,
d3d503f9-969d-4568-88ed-84371ed38bc2,36597114,Tove Anita Fiskum,,Fiskum,Tove Anita,TA,"Nord University, Bodø, Norway.",,,,,,,,,,,,,,,,,
5ca38cf9-2e86-4c76-9bc3-2dc68b6177ac,36597114,Michelle Guerrero,,Guerrero,Michelle,M,"Children's Hospital of Eastern Ontario Research Institute, Ottawa, ON, Canada.",,,,,,,,,,,,,,,,,
6cd89756-4b82-4375-b5b2-0636d4384334,36597114,Bjørg Oddrun Hallås,,Hallås,Bjørg Oddrun,BO,"Western Norway University of Applied Sciences, Bergen, Norway.",,,,,,,,,,,,,,,,,
6c29e5de-4635-414c-9e29-b19567faff62,36597114,Susanna Ho,,Ho,Susanna,S,"Singapore University of Social Sciences, Singapore & Ministry of Education, Singapore, Singapore.",,,,,,,,,,,,,,,,,
652f7f14-2a9c-4efc-97f7-666adc373307,36597114,Catherine Jordan,,Jordan,Catherine,C,"University of Minnesota & Children & Nature Network, Minneapolis, Minnesota, USA.",,,,,,,,,,,,,,,,,
cde198a0-0db4-420a-a957-119c262d3bec,36597114,Mark Leather,,Leather,Mark,M,"Plymouth Marjon University, Plymouth, UK.",,,,,,,,,,,,,,,,,
502fb005-e162-49a6-b864-d32a05d22e07,36597114,Greg Mannion,,Mannion,Greg,G,"Faculty of Social Sciences, University of Stirling, Stirling, Scotland.",,,,,,,,,,,,,,,,,
595e8c06-2324-43ed-8828-bc264bfa8c9a,36597114,Sarah A Moore,,Moore,Sarah A,SA,"School of Health and Human Performance, Dalhousie University, Halifax, NS, Canada.",,,,,,,,,,,,,,,,,
d4049411-6b8f-41ec-98cb-776b4d0ed299,36597114,Ellen Beate Hansen Sandseter,,Sandseter,Ellen Beate Hansen,EBH,"Queen Maud University College, Trondheim, Norway.",,,,,,,,,,,,,,,,,
caeb7dfd-47e8-41e0-a771-8b23b7024721,36597114,Nancy L I Spencer,,Spencer,Nancy L I,NLI,"Faculty of Kinesiology, Sport, and Recreation, University of Alberta, Edmonton, AB, Canada.",,,,,,,,,,,,,,,,,
c87935e5-3db7-42ee-977a-0f978eef562a,36597114,Susan Waite,,Waite,Susan,S,"University of Plymouth, United Kingdom & Jonkoping University, Jönköping, Sweden.",,,,,,,,,,,,,,,,,
a251403b-bd2d-492f-ab24-999dc9b65c1d,36597114,Po-Yu Wang,,Wang,Po-Yu,PY,"Department of Recreational Sport, National Taiwan University of Sport, Taiwan, Taichung, Republic of China.",,,,,,,,,,,,,,,,,
